Mexico                                            ,Amatepec                                          ,9149
Mexico                                            ,Amecameca                                         ,13054
Mexico                                            ,Apaxco                                            ,6447
Mexico                                            ,Atenco                                            ,10021
Mexico                                            ,Atizapan                                          ,3681
Mexico                                            ,Atizapan de Zaragoza                              ,161650
Mexico                                            ,Atlacomulco                                       ,36667
Mexico                                            ,Atlautla                                          ,7477
Mexico                                            ,Axapusco                                          ,6263
Mexico                                            ,Ayapango                                          ,1384
Mexico                                            ,Calimaya                                          ,17799
Mexico                                            ,Capulhuac                                         ,8513
Mexico                                            ,Coacalco de Berriozabal                           ,98624
Mexico                                            ,Coatepec Harinas                                  ,10945
Mexico                                            ,Cocotitlan                                        ,3924
Mexico                                            ,Coyotepec                                         ,9709
Mexico                                            ,Cuautitlan                                        ,66505
Mexico                                            ,Chalco                                            ,96191
Mexico                                            ,Chapa de Mota                                     ,7958
Mexico                                            ,Chapultepec                                       ,4624
Mexico                                            ,Chiautla                                          ,5498
Mexico                                            ,Chicoloapan                                       ,55121
Mexico                                            ,Chiconcuac                                        ,5595
Mexico                                            ,Chimalhuacan                                      ,143292
Mexico                                            ,Donato Guerra                                     ,6342
Mexico                                            ,Ecatepec de Morelos                               ,427989
Mexico                                            ,Ecatzingo                                         ,1178
Mexico                                            ,Huehuetoca                                        ,56771
Mexico                                            ,Hueypoxtla                                        ,5274
Mexico                                            ,Huixquilucan                                      ,70422
Mexico                                            ,Isidro Fabela                                     ,1224
Mexico                                            ,Ixtapaluca                                        ,131134
Mexico                                            ,Ixtapan de la Sal                                 ,13403
Mexico                                            ,Ixtapan del Oro                                   ,1764
Mexico                                            ,Ixtlahuaca                                        ,42029
Mexico                                            ,Xalatlaco                                         ,5477
Mexico                                            ,Jaltenco                                          ,7786
Mexico                                            ,Jilotepec                                         ,26403
Mexico                                            ,Jilotzingo                                        ,4102
Mexico                                            ,Jiquipilco                                        ,16615
Mexico                                            ,Jocotitlan                                        ,22438
Mexico                                            ,Joquicingo                                        ,3298
Mexico                                            ,Juchitepec                                        ,3545
Mexico                                            ,Lerma                                             ,38893
Mexico                                            ,Malinalco                                         ,8223
Mexico                                            ,Melchor Ocampo                                    ,11394
Mexico                                            ,Metepec                                           ,78919
Mexico                                            ,Mexicaltzingo                                     ,3561
Mexico                                            ,Morelos                                           ,6444
Mexico                                            ,Naucalpan de Juarez                               ,266009
Mexico                                            ,Nezahualcoyotl                                    ,357707
Mexico                                            ,Nextlalpan                                        ,13117
Mexico                                            ,Nicolas Romero                                    ,93667
Mexico                                            ,Nopaltepec                                        ,2512
Mexico                                            ,Ocoyoacac                                         ,17934
Mexico                                            ,Ocuilan                                           ,5363
Mexico                                            ,El Oro                                            ,10352
Mexico                                            ,Otumba                                            ,9481
Mexico                                            ,Otzoloapan                                        ,1151
Mexico                                            ,Otzolotepec                                       ,13724
Mexico                                            ,Ozumba                                            ,5025
Mexico                                            ,Papalotla                                         ,1061
Mexico                                            ,La Paz                                            ,64075
Mexico                                            ,Polotitlan                                        ,5068
Mexico                                            ,Rayon                                             ,2985
Mexico                                            ,San Antonio la Isla                               ,11026
Mexico                                            ,San Felipe del Progreso                           ,29761
Mexico                                            ,San Martin de las Piramides                       ,5927
Mexico                                            ,San Mateo Atenco                                  ,24837
Mexico                                            ,San Simon de Guerrero                             ,2087
Mexico                                            ,Santo Tomas                                       ,2125
Mexico                                            ,Soyaniquilpan de Juarez                           ,3822
Mexico                                            ,Sultepec                                          ,8257
Mexico                                            ,Tecamac                                           ,171244
Mexico                                            ,Tejupilco                                         ,27384
Mexico                                            ,Temamatla                                         ,2620
Mexico                                            ,Temascalapa                                       ,10861
Mexico                                            ,Temascalcingo                                     ,22148
Mexico                                            ,Temascaltepec                                     ,10070
Mexico                                            ,Temoaya                                           ,27395
Mexico                                            ,Tenancingo                                        ,25622
Mexico                                            ,Tenango del Aire                                  ,1582
Mexico                                            ,Tenango del Valle                                 ,21082
Mexico                                            ,Teoloyucan                                        ,17529
Mexico                                            ,Teotihuacan                                       ,10851
Mexico                                            ,Tepetlaoxtoc                                      ,4510
Mexico                                            ,Tepetlixpa                                        ,3346
Mexico                                            ,Tepotzotlan                                       ,18899
Mexico                                            ,Tequixquiac                                       ,6561
Mexico                                            ,Texcaltitlan                                      ,6419
Mexico                                            ,Texcalyacac                                       ,1450
Mexico                                            ,Texcoco                                           ,64355
Mexico                                            ,Tezoyuca                                          ,6538
Mexico                                            ,Tianguistenco                                     ,20776
Mexico                                            ,Timilpan                                          ,3597
Mexico                                            ,Tlalmanalco                                       ,9802
Mexico                                            ,Tlalnepantla de Baz                               ,228165
Mexico                                            ,Tlatlaya                                          ,9747
Mexico                                            ,Toluca                                            ,272668
Mexico                                            ,Tonatico                                          ,5599
Mexico                                            ,Tultepec                                          ,43266
Mexico                                            ,Tultitlan                                         ,139537
Mexico                                            ,Valle de Bravo                                    ,28576
Mexico                                            ,Villa de Allende                                  ,10122
Mexico                                            ,Villa del Carbon                                  ,8258
Mexico                                            ,Villa Guerrero                                    ,19673
Mexico                                            ,Villa Victoria                                    ,22014
Mexico                                            ,Xonacatlan                                        ,11449
Mexico                                            ,Zacazonapan                                       ,1741
Mexico                                            ,Zacualpan                                         ,3335
Mexico                                            ,Zinacantepec                                      ,44779
Mexico                                            ,Zumpahuacan                                       ,4287
Mexico                                            ,Zumpango                                          ,76236
Mexico                                            ,Cuautitlan Izcalli                                ,155047
Mexico                                            ,Valle de Chalco Solidaridad                       ,73852
Mexico                                            ,Luvianos                                          ,9477
Mexico                                            ,San Jose del Rincon                               ,18533
Mexico                                            ,Tonanitla                                         ,3298
Michoacan de Ocampo                               ,Acuitzio                                          ,4130
Michoacan de Ocampo                               ,Aguililla                                         ,6482
Michoacan de Ocampo                               ,Alvaro Obregon                                    ,7540
Michoacan de Ocampo                               ,Angamacutiro                                      ,6036
Michoacan de Ocampo                               ,Angangueo                                         ,2650
Michoacan de Ocampo                               ,Apatzingan                                        ,48464
Michoacan de Ocampo                               ,Aporo                                             ,1189
Michoacan de Ocampo                               ,Aquila                                            ,6318
Michoacan de Ocampo                               ,Ario                                              ,13267
Michoacan de Ocampo                               ,Arteaga                                           ,7545
Michoacan de Ocampo                               ,Brisenas                                          ,3570
Michoacan de Ocampo                               ,Buenavista                                        ,18110
Michoacan de Ocampo                               ,Caracuaro                                         ,3364
Michoacan de Ocampo                               ,Coahuayana                                        ,6234
Michoacan de Ocampo                               ,Coalcoman de Vazquez Pallares                     ,6680
Michoacan de Ocampo                               ,Coeneo                                            ,10077
Michoacan de Ocampo                               ,Contepec                                          ,8638
Michoacan de Ocampo                               ,Copandaro                                         ,3496
Michoacan de Ocampo                               ,Cotija                                            ,10007
Michoacan de Ocampo                               ,Cuitzeo                                           ,10742
Michoacan de Ocampo                               ,Charapan                                          ,3436
Michoacan de Ocampo                               ,Charo                                             ,6339
Michoacan de Ocampo                               ,Chavinda                                          ,5131
Michoacan de Ocampo                               ,Cheran                                            ,6082
Michoacan de Ocampo                               ,Chilchota                                         ,11436
Michoacan de Ocampo                               ,Chinicuila                                        ,1760
Michoacan de Ocampo                               ,Chucandiro                                        ,2710
Michoacan de Ocampo                               ,Churintzio                                        ,3676
Michoacan de Ocampo                               ,Churumuco                                         ,4296
Michoacan de Ocampo                               ,Ecuandureo                                        ,6292
Michoacan de Ocampo                               ,Epitacio Huerta                                   ,5429
Michoacan de Ocampo                               ,Erongaricuaro                                     ,4934
Michoacan de Ocampo                               ,Gabriel Zamora                                    ,7695
Michoacan de Ocampo                               ,Hidalgo                                           ,43154
Michoacan de Ocampo                               ,La Huacana                                        ,11022
Michoacan de Ocampo                               ,Huandacareo                                       ,5906
Michoacan de Ocampo                               ,Huaniqueo                                         ,4236
Michoacan de Ocampo                               ,Huetamo                                           ,19550
Michoacan de Ocampo                               ,Huiramba                                          ,2381
Michoacan de Ocampo                               ,Indaparapeo                                       ,5610
Michoacan de Ocampo                               ,Irimbo                                            ,5759
Michoacan de Ocampo                               ,Ixtlan                                            ,5823
Michoacan de Ocampo                               ,Jacona                                            ,23683
Michoacan de Ocampo                               ,Jimenez                                           ,6620
Michoacan de Ocampo                               ,Jiquilpan                                         ,18014
Michoacan de Ocampo                               ,Juarez                                            ,5093
Michoacan de Ocampo                               ,Jungapeo                                          ,6590
Michoacan de Ocampo                               ,Lagunillas                                        ,2328
Michoacan de Ocampo                               ,Madero                                            ,5684
Michoacan de Ocampo                               ,Maravatio                                         ,5209
Michoacan de Ocampo                               ,Marcos Castellanos                                ,29410
Michoacan de Ocampo                               ,Lazaro Cardenas                                   ,75501
Michoacan de Ocampo                               ,Morelia                                           ,321144
Michoacan de Ocampo                               ,Morelos                                           ,3862
Michoacan de Ocampo                               ,Mugica                                            ,16690
Michoacan de Ocampo                               ,Nahuatzen                                         ,7679
Michoacan de Ocampo                               ,Nocupetaro                                        ,2861
Michoacan de Ocampo                               ,Nuevo Parangaricutiro                             ,7014
Michoacan de Ocampo                               ,Nuevo Urecho                                      ,2942
Michoacan de Ocampo                               ,Numaran                                           ,4895
Michoacan de Ocampo                               ,Ocampo                                            ,5921
Michoacan de Ocampo                               ,Pajacuaran                                        ,7864
Michoacan de Ocampo                               ,Panindicuaro                                      ,7000
Michoacan de Ocampo                               ,Paracuaro                                         ,8889
Michoacan de Ocampo                               ,Paracho                                           ,12445
Michoacan de Ocampo                               ,Patzcuaro                                         ,33109
Michoacan de Ocampo                               ,Penjamillo                                        ,8080
Michoacan de Ocampo                               ,Periban                                           ,10156
Michoacan de Ocampo                               ,La Piedad                                         ,42329
Michoacan de Ocampo                               ,Purepero                                          ,7639
Michoacan de Ocampo                               ,Puruandiro                                        ,28577
Michoacan de Ocampo                               ,Querendaro                                        ,5357
Michoacan de Ocampo                               ,Quiroga                                           ,11354
Michoacan de Ocampo                               ,Cojumatlan de Regules                             ,4652
Michoacan de Ocampo                               ,Los Reyes                                         ,27231
Michoacan de Ocampo                               ,Sahuayo                                           ,36875
Michoacan de Ocampo                               ,San Lucas                                         ,8057
Michoacan de Ocampo                               ,Santa Ana Maya                                    ,4
Michoacan de Ocampo                               ,Salvador Escalante                                ,14369
Michoacan de Ocampo                               ,Senguio                                           ,5809
Michoacan de Ocampo                               ,Susupuato                                         ,2283
Michoacan de Ocampo                               ,Tacambaro                                         ,25920
Michoacan de Ocampo                               ,Tancitaro                                         ,10351
Michoacan de Ocampo                               ,Tangamandapio                                     ,9514
Michoacan de Ocampo                               ,Tangancicuaro                                     ,15102
Michoacan de Ocampo                               ,Tanhuato                                          ,6728
Michoacan de Ocampo                               ,Taretan                                           ,5490
Michoacan de Ocampo                               ,Tarimbaro                                         ,37607
Michoacan de Ocampo                               ,Tepalcatepec                                      ,11292
Michoacan de Ocampo                               ,Tingambato                                        ,5072
Michoacan de Ocampo                               ,Tinguindin                                        ,6404
Michoacan de Ocampo                               ,Tiquicheo de Nicolas Romero                       ,4239
Michoacan de Ocampo                               ,Tlalpujahua                                       ,10075
Michoacan de Ocampo                               ,Tlazazalca                                        ,4994
Michoacan de Ocampo                               ,Tocumbo                                           ,5647
Michoacan de Ocampo                               ,Tumbiscatio                                       ,2167
Michoacan de Ocampo                               ,Turicato                                          ,10903
Michoacan de Ocampo                               ,Tuxpan                                            ,9341
Michoacan de Ocampo                               ,Tuzantla                                          ,5086
Michoacan de Ocampo                               ,Tzintzuntzan                                      ,4847
Michoacan de Ocampo                               ,Tzitzio                                           ,2537
Michoacan de Ocampo                               ,Uruapan                                           ,122082
Michoacan de Ocampo                               ,Venustiano Carranza                               ,9694
Michoacan de Ocampo                               ,Villamar                                          ,8402
Michoacan de Ocampo                               ,Vista Hermosa                                     ,7995
Michoacan de Ocampo                               ,Yurecuaro                                         ,12146
Michoacan de Ocampo                               ,Zacapu                                            ,30305
Michoacan de Ocampo                               ,Zamora                                            ,80821
Michoacan de Ocampo                               ,Zinaparo                                          ,2112
Michoacan de Ocampo                               ,Zinapecuaro                                       ,20043
Michoacan de Ocampo                               ,Ziracuaretiro                                     ,5673
Michoacan de Ocampo                               ,Zitacuaro                                         ,51788
Michoacan de Ocampo                               ,Jose Sixto Verduzco                               ,10203
Morelos                                           ,Amacuzac                                          ,5323
Morelos                                           ,Atlatlahucan                                      ,12825
Morelos                                           ,Axochiapan                                        ,10823
Morelos                                           ,Ayala                                             ,32853
Morelos                                           ,Coatlan del Rio                                   ,2981
Morelos                                           ,Cuautla                                           ,81459
Morelos                                           ,Cuernavaca                                        ,154907
Morelos                                           ,Emiliano Zapata                                   ,40847
Morelos                                           ,Huitzilac                                         ,5875
Morelos                                           ,Jantetelco                                        ,5659
Morelos                                           ,Jiutepec                                          ,83810
Morelos                                           ,Jojutla                                           ,28111
Morelos                                           ,Jonacatepec                                       ,6213
Morelos                                           ,Mazatepec                                         ,3576
Morelos                                           ,Miacatlan                                         ,8258
Morelos                                           ,Ocuituco                                          ,4968
Morelos                                           ,Puente de Ixtla                                   ,20508
Morelos                                           ,Temixco                                           ,55395
Morelos                                           ,Tepalcingo                                        ,7137
Morelos                                           ,Tepoztlan                                         ,12066
Morelos                                           ,Tetecala                                          ,2368
Morelos                                           ,Tetela del Volcan                                 ,5171
Morelos                                           ,Tlalnepantla                                      ,1476
Morelos                                           ,Tlaltizapan                                       ,19796
Morelos                                           ,Tlaquiltenango                                    ,12088
Morelos                                           ,Tlayacapan                                        ,6494
Morelos                                           ,Totolapan                                         ,3214
Morelos                                           ,Xochitepec                                        ,31284
Morelos                                           ,Yautepec                                          ,47234
Morelos                                           ,Yecapixtla                                        ,14123
Morelos                                           ,Zacatepec                                         ,13943
Morelos                                           ,Zacualpan                                         ,3252
Morelos                                           ,Temoac                                            ,4099
Nayarit                                           ,Acaponeta                                         ,12786
Nayarit                                           ,Ahuacatlan                                        ,7140
Nayarit                                           ,Amatlan de Canas                                  ,5726
Nayarit                                           ,Compostela                                        ,34431
Nayarit                                           ,Huajicori                                         ,1836
Nayarit                                           ,Ixtlan del Rio                                    ,12205
Nayarit                                           ,Jala                                              ,6008
Nayarit                                           ,Xalisco                                           ,23704
Nayarit                                           ,Del Nayar                                         ,5599
Nayarit                                           ,Rosamorada                                        ,11361
Nayarit                                           ,Ruiz                                              ,8599
Nayarit                                           ,San Blas                                          ,16242
Nayarit                                           ,San Pedro Lagunillas                              ,3803
Nayarit                                           ,Santa Maria del Oro                               ,9038
Nayarit                                           ,Santiago Ixcuintla                                ,34891
Nayarit                                           ,Tecuala                                           ,15455
Nayarit                                           ,Tepic                                             ,157158
Nayarit                                           ,Tuxpan                                            ,12209
Nayarit                                           ,La Yesca                                          ,3085
Nayarit                                           ,Bahia de Banderas                                 ,75521
Nuevo Leon                                        ,Abasolo                                           ,891
Nuevo Leon                                        ,Agualeguas                                        ,2857
Nuevo Leon                                        ,Los Aldamas                                       ,1391
Nuevo Leon                                        ,Allende                                           ,17034
Nuevo Leon                                        ,Anahuac                                           ,6981
Nuevo Leon                                        ,Apodaca                                           ,197740
Nuevo Leon                                        ,Aramberri                                         ,4349
Nuevo Leon                                        ,Bustamante                                        ,2267
Nuevo Leon                                        ,Cadereyta Jimenez                                 ,47471
Nuevo Leon                                        ,Carmen                                            ,19789
Nuevo Leon                                        ,Cerralvo                                          ,4209
Nuevo Leon                                        ,Cienega de Flores                                 ,17450
Nuevo Leon                                        ,China                                             ,5444
Nuevo Leon                                        ,Dr. Arroyo                                        ,10661
Nuevo Leon                                        ,Dr. Coss                                          ,1454
Nuevo Leon                                        ,Dr. Gonzalez                                      ,1922
Nuevo Leon                                        ,Galeana                                           ,11383
Nuevo Leon                                        ,Garcia                                            ,100318
Nuevo Leon                                        ,San Pedro Garza Garcia                            ,49499
Nuevo Leon                                        ,Gral. Bravo                                       ,3100
Nuevo Leon                                        ,Gral. Escobedo                                    ,132017
Nuevo Leon                                        ,Gral. Teran                                       ,6707
Nuevo Leon                                        ,Gral. Trevino                                     ,1157
Nuevo Leon                                        ,Gral. Zaragoza                                    ,1495
Nuevo Leon                                        ,Gral. Zuazua                                      ,21219
Nuevo Leon                                        ,Guadalupe                                         ,218883
Nuevo Leon                                        ,Los Herreras                                      ,1856
Nuevo Leon                                        ,Higueras                                          ,836
Nuevo Leon                                        ,Hualahuises                                       ,2796
Nuevo Leon                                        ,Iturbide                                          ,1247
Nuevo Leon                                        ,Juarez                                            ,122050
Nuevo Leon                                        ,Lampazos de Naranjo                               ,2808
Nuevo Leon                                        ,Linares                                           ,32663
Nuevo Leon                                        ,Marin                                             ,2489
Nuevo Leon                                        ,Melchor Ocampo                                    ,832
Nuevo Leon                                        ,Mier y Noriega                                    ,1869
Nuevo Leon                                        ,Mina                                              ,1997
Nuevo Leon                                        ,Montemorelos                                      ,32494
Nuevo Leon                                        ,Monterrey                                         ,392547
Nuevo Leon                                        ,Paras                                             ,827
Nuevo Leon                                        ,Pesqueria                                         ,29120
Nuevo Leon                                        ,Los Ramones                                       ,4549
Nuevo Leon                                        ,Rayones                                           ,1279
Nuevo Leon                                        ,Sabinas Hidalgo                                   ,17024
Nuevo Leon                                        ,Salinas Victoria                                  ,22459
Nuevo Leon                                        ,San Nicolas de los Garza                          ,143132
Nuevo Leon                                        ,Hidalgo                                           ,6411
Nuevo Leon                                        ,Santa Catarina                                    ,86943
Nuevo Leon                                        ,Santiago                                          ,24668
Nuevo Leon                                        ,Vallecillo                                        ,1660
Nuevo Leon                                        ,Villaldama                                        ,2747
Oaxaca                                            ,Abejones                                          ,374
Oaxaca                                            ,Acatlan de Perez Figueroa                         ,12182
Oaxaca                                            ,Asuncion Cacalotepec                              ,892
Oaxaca                                            ,Asuncion Cuyotepeji                               ,396
Oaxaca                                            ,Asuncion Ixtaltepec                               ,5596
Oaxaca                                            ,Asuncion Nochixtlan                               ,7362
Oaxaca                                            ,Asuncion Ocotlan                                  ,1474
Oaxaca                                            ,Asuncion Tlacolulita                              ,255
Oaxaca                                            ,Ayotzintepec                                      ,1929
Oaxaca                                            ,El Barrio de la Soledad                           ,5727
Oaxaca                                            ,Calihuala                                         ,464
Oaxaca                                            ,Candelaria Loxicha                                ,2181
Oaxaca                                            ,Cienega de Zimatlan                               ,1449
Oaxaca                                            ,Ciudad Ixtepec                                    ,11128
Oaxaca                                            ,Coatecas Altas                                    ,1300
Oaxaca                                            ,Coicoyan de las Flores                            ,1977
Oaxaca                                            ,La Compania                                       ,1236
Oaxaca                                            ,Concepcion Buenavista                             ,467
Oaxaca                                            ,Concepcion Papalo                                 ,1045
Oaxaca                                            ,Constancia del Rosario                            ,1148
Oaxaca                                            ,Cosolapa                                          ,4302
Oaxaca                                            ,Cosoltepec                                        ,549
Oaxaca                                            ,Cuilapam de Guerrero                              ,7353
Oaxaca                                            ,Cuyamecalco Villa de Zaragoza                     ,1290
Oaxaca                                            ,Chahuites                                         ,4269
Oaxaca                                            ,Chalcatongo de Hidalgo                            ,4137
Oaxaca                                            ,Chiquihuitlan de Benito Juarez                    ,793
Oaxaca                                            ,Heroica Ciudad de Ejutla de Crespo                ,8664
Oaxaca                                            ,Eloxochitlan de Flores Magon                      ,1210
Oaxaca                                            ,El Espinal                                        ,3268
Oaxaca                                            ,Tamazulapam del Espiritu Santo                    ,2820
Oaxaca                                            ,Fresnillo de Trujano                              ,420
Oaxaca                                            ,Guadalupe Etla                                    ,1124
Oaxaca                                            ,Guadalupe de Ramirez                              ,674
Oaxaca                                            ,Guelatao de Juarez                                ,282
Oaxaca                                            ,Guevea de Humboldt                                ,1392
Oaxaca                                            ,Mesones Hidalgo                                   ,1413
Oaxaca                                            ,Villa Hidalgo                                     ,879
Oaxaca                                            ,Heroica Ciudad de Huajuapan de Leon               ,31281
Oaxaca                                            ,Huautepec                                         ,1288
Oaxaca                                            ,Huautla de Jimenez                                ,10297
Oaxaca                                            ,Ixtlan de Juarez                                  ,2828
Oaxaca                                            ,Heroica Ciudad de Juchitan de Zaragoza            ,31944
Oaxaca                                            ,Loma Bonita                                       ,15329
Oaxaca                                            ,Magdalena Apasco                                  ,3062
Oaxaca                                            ,Magdalena Jaltepec                                ,1707
Oaxaca                                            ,Santa Magdalena Jicotlan                          ,127
Oaxaca                                            ,Magdalena Mixtepec                                ,171
Oaxaca                                            ,Magdalena Ocotlan                                 ,335
Oaxaca                                            ,Magdalena Penasco                                 ,1229
Oaxaca                                            ,Magdalena Teitipac                                ,1120
Oaxaca                                            ,Magdalena Tequisistlan                            ,2468
Oaxaca                                            ,Magdalena Tlacotepec                              ,492
Oaxaca                                            ,Magdalena Zahuatlan                               ,247
Oaxaca                                            ,Mariscala de Juarez                               ,1626
Oaxaca                                            ,Martires de Tacubaya                              ,398
Oaxaca                                            ,Matias Romero Avendano                            ,16567
Oaxaca                                            ,Mazatlan Villa de Flores                          ,4233
Oaxaca                                            ,Miahuatlan de Porfirio Diaz                       ,16964
Oaxaca                                            ,Mixistlan de la Reforma                           ,741
Oaxaca                                            ,Monjas                                            ,1081
Oaxaca                                            ,Natividad                                         ,257
Oaxaca                                            ,Nazareno Etla                                     ,1548
Oaxaca                                            ,Nejapa de Madero                                  ,2658
Oaxaca                                            ,Ixpantepec Nieves                                 ,684
Oaxaca                                            ,Santiago Niltepec                                 ,2045
Oaxaca                                            ,Oaxaca de Juarez                                  ,126338
Oaxaca                                            ,Ocotlan de Morelos                                ,8863
Oaxaca                                            ,La Pe                                             ,595
Oaxaca                                            ,Pinotepa de Don Luis                              ,1881
Oaxaca                                            ,Pluma Hidalgo                                     ,716
Oaxaca                                            ,San Jose del Progreso                             ,2051
Oaxaca                                            ,Putla Villa de Guerrero                           ,12797
Oaxaca                                            ,Santa Catarina Quioquitani                        ,176
Oaxaca                                            ,Reforma de Pineda                                 ,1254
Oaxaca                                            ,La Reforma                                        ,1136
Oaxaca                                            ,Reyes Etla                                        ,1394
Oaxaca                                            ,Rojas de Cuauhtemoc                               ,522
Oaxaca                                            ,Salina Cruz                                       ,34973
Oaxaca                                            ,San Agustin Amatengo                              ,767
Oaxaca                                            ,San Agustin Atenango                              ,979
Oaxaca                                            ,San Agustin Chayuco                               ,1276
Oaxaca                                            ,San Agustin de las Juntas                         ,3182
Oaxaca                                            ,San Agustin Etla                                  ,1616
Oaxaca                                            ,San Agustin Loxicha                               ,5291
